timestamp,dayahead_price,generation_solar,generation_wind,demand
2024-12-02 04:00:00+01:00,82.86,0.0,0.28730703259005147,0.6288775261748235
2024-12-02 05:00:00+01:00,103.03,0.0,0.31932532875929104,0.7073532992451912
2024-12-02 06:00:00+01:00,132.03,0.0,0.3493424814179531,0.8259800340881422
2024-12-02 07:00:00+01:00,152.8,0.006976184748616791,0.3467695826186392,0.9144631117604091
2024-12-02 08:00:00+01:00,150.06,0.06663459225402935,0.35934819897084047,0.9399805210616021
2024-12-02 09:00:00+01:00,150.0,0.15443829684868896,0.3744997141223556,0.9140491843194546
2024-12-02 10:00:00+01:00,137.17,0.21938898243925908,0.34705546026300743,0.8917214511809106
2024-12-02 11:00:00+01:00,133.79,0.26557613663699786,0.3081761006289308,0.8652787923058193
2024-12-02 12:00:00+01:00,126.08,0.25162376713976425,0.33876500857632935,0.8430241051862674
2024-12-02 13:00:00+01:00,129.75,0.20928554245850373,0.33990851915380216,0.8513026540053568
2024-12-02 14:00:00+01:00,143.32,0.1291796968968006,0.30588907947398514,0.8639396152909666
2024-12-02 15:00:00+01:00,157.29,0.04161655039692086,0.2918810748999428,0.8979303627952276
2024-12-02 16:00:00+01:00,156.26,0.0016839066634592255,0.3407661520869068,0.9252739225712199
2024-12-02 17:00:00+01:00,153.95,0.0,0.45168667810177243,0.9291697102507913
2024-12-02 18:00:00+01:00,155.06,0.0,0.5423098913664951,0.911054297540784
2024-12-02 19:00:00+01:00,155.08,0.0,0.6166380789022299,0.8768931093255418
2024-12-02 20:00:00+01:00,147.94,0.0,0.6503716409376786,0.8269539810080351
2024-12-02 21:00:00+01:00,133.98,0.0,0.6632361349342482,0.7742391039688337
2024-12-02 22:00:00+01:00,128.54,0.0,0.6269296740994854,0.7479668858047236
2024-12-02 23:00:00+01:00,111.03,0.0,0.6214979988564894,0.7014122230338447
2024-12-03 00:00:00+01:00,116.62,0.0,0.6826758147512865,0.6758948137326516
2024-12-03 01:00:00+01:00,112.77,0.0,0.7081189251000571,0.6490869247626004
2024-12-03 02:00:00+01:00,108.99,0.0,0.7587192681532304,0.6390065741417092
2024-12-03 03:00:00+01:00,105.06,0.0,0.7444253859348199,0.6325054784514244
2024-12-03 04:00:00+01:00,109.98,0.0,0.6941109205260149,0.6440224007791575
2024-12-03 05:00:00+01:00,120.02,0.0,0.5142938822184105,0.7170927684441198
2024-12-03 06:00:00+01:00,145.0,0.0,0.3836477987421384,0.8349890430971512
