,snapshot,component_buy,fieldtype_buy,field_buy,value_buy,mode_buy,component_sell,fieldtype_sell,field_sell,value_sell,mode_sell
2035,t2036,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.2070854638422208,primal
2036,t2037,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2037,t2038,buy_electricity,exp,value,3.3402727051375702,primal,sell_electricity,exp,value,0.0,primal
2038,t2039,buy_electricity,exp,value,3.2162162162162162,primal,sell_electricity,exp,value,0.0,primal
2039,t2040,buy_electricity,exp,value,5.9818282008893675,primal,sell_electricity,exp,value,0.0,primal
2040,t2041,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2041,t2042,buy_electricity,exp,value,2.717311906501096,primal,sell_electricity,exp,value,0.0,primal
2042,t2043,buy_electricity,exp,value,2.6806671536401265,primal,sell_electricity,exp,value,0.0,primal
2043,t2044,buy_electricity,exp,value,7.670805941076211,primal,sell_electricity,exp,value,0.0,primal
2044,t2045,buy_electricity,exp,value,4.725391539335082,primal,sell_electricity,exp,value,0.0,primal
2045,t2046,buy_electricity,exp,value,3.094711740002328,primal,sell_electricity,exp,value,0.0,primal
2046,t2047,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2047,t2048,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2048,t2049,buy_electricity,exp,value,2.4207172180730296,primal,sell_electricity,exp,value,0.0,primal
2049,t2050,buy_electricity,exp,value,1.4473241323815738,primal,sell_electricity,exp,value,0.0,primal
2050,t2051,buy_electricity,exp,value,0.7244913385321294,primal,sell_electricity,exp,value,0.0,primal
2051,t2052,buy_electricity,exp,value,5.287754105229026,primal,sell_electricity,exp,value,0.0,primal
2052,t2053,buy_electricity,exp,value,5.04682568452894,primal,sell_electricity,exp,value,0.0,primal
2053,t2054,buy_electricity,exp,value,5.208428008787545,primal,sell_electricity,exp,value,0.0,primal
2054,t2055,buy_electricity,exp,value,4.176700393592124,primal,sell_electricity,exp,value,0.0,primal
2055,t2056,buy_electricity,exp,value,1.5997616735252373,primal,sell_electricity,exp,value,0.0,primal
2056,t2057,buy_electricity,exp,value,2.582889630458369,primal,sell_electricity,exp,value,0.0,primal
2057,t2058,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2058,t2059,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.151559594885408,primal
2059,t2060,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.1660579498417336,primal
2060,t2061,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2061,t2062,buy_electricity,exp,value,2.8502133810707777,primal,sell_electricity,exp,value,0.0,primal
2062,t2063,buy_electricity,exp,value,3.2275383491599707,primal,sell_electricity,exp,value,0.0,primal
2063,t2064,buy_electricity,exp,value,2.9963476990504017,primal,sell_electricity,exp,value,0.0,primal
2064,t2065,buy_electricity,exp,value,6.295952192901659,primal,sell_electricity,exp,value,0.0,primal
2065,t2066,buy_electricity,exp,value,7.733260287314341,primal,sell_electricity,exp,value,0.0,primal
2066,t2067,buy_electricity,exp,value,7.703798392987582,primal,sell_electricity,exp,value,0.0,primal
2067,t2068,buy_electricity,exp,value,7.693450206963721,primal,sell_electricity,exp,value,0.0,primal
2068,t2069,buy_electricity,exp,value,2.7596785975164355,primal,sell_electricity,exp,value,0.0,primal
2069,t2070,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2070,t2071,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.6216018826204186,primal
2071,t2072,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.7027505858881136,primal
2072,t2073,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.7777096677509197,primal
2073,t2074,buy_electricity,exp,value,1.8745252023408696,primal,sell_electricity,exp,value,0.0,primal
2074,t2075,buy_electricity,exp,value,1.1835105069766239,primal,sell_electricity,exp,value,0.0,primal
2075,t2076,buy_electricity,exp,value,4.205763671382721,primal,sell_electricity,exp,value,0.0,primal
2076,t2077,buy_electricity,exp,value,5.544079766885325,primal,sell_electricity,exp,value,0.0,primal
2077,t2078,buy_electricity,exp,value,5.868832345533969,primal,sell_electricity,exp,value,0.0,primal
2078,t2079,buy_electricity,exp,value,6.489866746512977,primal,sell_electricity,exp,value,0.0,primal
2079,t2080,buy_electricity,exp,value,2.1966331648372357,primal,sell_electricity,exp,value,0.0,primal
2080,t2081,buy_electricity,exp,value,2.908640844421585,primal,sell_electricity,exp,value,0.0,primal
2081,t2082,buy_electricity,exp,value,0.9251947007711969,primal,sell_electricity,exp,value,0.0,primal
2082,t2083,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.1972133567553864,primal
2083,t2084,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.2132943754565377,primal
2084,t2085,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.4118578037496956,primal
2085,t2086,buy_electricity,exp,value,3.3217677136596055,primal,sell_electricity,exp,value,0.0,primal
2086,t2087,buy_electricity,exp,value,3.1744582420258096,primal,sell_electricity,exp,value,0.0,primal
2087,t2088,buy_electricity,exp,value,2.939980521061602,primal,sell_electricity,exp,value,0.0,primal
2088,t2089,buy_electricity,exp,value,7.770513757000243,primal,sell_electricity,exp,value,0.0,primal
2089,t2090,buy_electricity,exp,value,7.644509374239104,primal,sell_electricity,exp,value,0.0,primal
2090,t2091,buy_electricity,exp,value,7.597881665449233,primal,sell_electricity,exp,value,0.0,primal
2091,t2092,buy_electricity,exp,value,6.047352241599002,primal,sell_electricity,exp,value,0.0,primal
2092,t2093,buy_electricity,exp,value,2.669953737521305,primal,sell_electricity,exp,value,0.0,primal
2093,t2094,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2094,t2095,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.6915503427411056,primal
2095,t2096,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8465662835953265,primal
2096,t2097,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.1114654567108895,primal
2097,t2098,buy_electricity,exp,value,1.644670478461089,primal,sell_electricity,exp,value,0.0,primal
2098,t2099,buy_electricity,exp,value,1.1527257774193913,primal,sell_electricity,exp,value,0.0,primal
2099,t2100,buy_electricity,exp,value,0.9886274652445679,primal,sell_electricity,exp,value,0.0,primal
2100,t2101,buy_electricity,exp,value,6.2972852313203,primal,sell_electricity,exp,value,0.0,primal
2101,t2102,buy_electricity,exp,value,6.819549828941346,primal,sell_electricity,exp,value,0.0,primal
2102,t2103,buy_electricity,exp,value,7.220347231874516,primal,sell_electricity,exp,value,0.0,primal
2103,t2104,buy_electricity,exp,value,6.116974744622672,primal,sell_electricity,exp,value,0.0,primal
2104,t2105,buy_electricity,exp,value,3.117783352337247,primal,sell_electricity,exp,value,0.0,primal
2105,t2106,buy_electricity,exp,value,3.5163488423895815,primal,sell_electricity,exp,value,0.0,primal
2106,t2107,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.210561197376013,primal
2107,t2108,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.2103725346968592,primal
2108,t2109,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.6105799545738351,primal
2109,t2110,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2110,t2111,buy_electricity,exp,value,3.1896761626491354,primal,sell_electricity,exp,value,0.0,primal
2111,t2112,buy_electricity,exp,value,2.957511565619674,primal,sell_electricity,exp,value,0.0,primal
2112,t2113,buy_electricity,exp,value,2.780253226199172,primal,sell_electricity,exp,value,0.0,primal
2113,t2114,buy_electricity,exp,value,2.638422205989773,primal,sell_electricity,exp,value,0.0,primal
2114,t2115,buy_electricity,exp,value,7.593620647674701,primal,sell_electricity,exp,value,0.0,primal
2115,t2116,buy_electricity,exp,value,7.573289505721938,primal,sell_electricity,exp,value,0.0,primal
2116,t2117,buy_electricity,exp,value,7.70172875578281,primal,sell_electricity,exp,value,0.0,primal
2117,t2118,buy_electricity,exp,value,2.951809717902729,primal,sell_electricity,exp,value,0.0,primal
2118,t2119,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2119,t2120,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2120,t2121,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2121,t2122,buy_electricity,exp,value,6.257952627196682,primal,sell_electricity,exp,value,0.0,primal
2122,t2123,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2123,t2124,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2124,t2125,buy_electricity,exp,value,5.451112614867663,primal,sell_electricity,exp,value,0.0,primal
2125,t2126,buy_electricity,exp,value,5.45961745932814,primal,sell_electricity,exp,value,0.0,primal
2126,t2127,buy_electricity,exp,value,0.807018901821547,primal,sell_electricity,exp,value,0.0,primal
2127,t2128,buy_electricity,exp,value,1.430421250786119,primal,sell_electricity,exp,value,0.0,primal
2128,t2129,buy_electricity,exp,value,2.292743855298712,primal,sell_electricity,exp,value,0.0,primal
2129,t2130,buy_electricity,exp,value,3.120123214711308,primal,sell_electricity,exp,value,0.0,primal
2130,t2131,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.410590144006264,primal
2131,t2132,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.4195276357438518,primal
2132,t2133,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.021463811403637,primal
2133,t2134,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2134,t2135,buy_electricity,exp,value,3.0119308497686874,primal,sell_electricity,exp,value,0.0,primal
2135,t2136,buy_electricity,exp,value,2.810810810810811,primal,sell_electricity,exp,value,0.0,primal
2136,t2137,buy_electricity,exp,value,2.628074019965912,primal,sell_electricity,exp,value,0.0,primal
2137,t2138,buy_electricity,exp,value,5.143647669575076,primal,sell_electricity,exp,value,0.0,primal
2138,t2139,buy_electricity,exp,value,2.4268322376430485,primal,sell_electricity,exp,value,0.0,primal
2139,t2140,buy_electricity,exp,value,2.3858047236425612,primal,sell_electricity,exp,value,0.0,primal
2140,t2141,buy_electricity,exp,value,2.405770635500365,primal,sell_electricity,exp,value,0.0,primal
2141,t2142,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2142,t2143,buy_electricity,exp,value,2.4974392892460107,primal,sell_electricity,exp,value,0.0,primal
2143,t2144,buy_electricity,exp,value,2.2418825700460716,primal,sell_electricity,exp,value,0.0,primal
2144,t2145,buy_electricity,exp,value,1.649203127149801,primal,sell_electricity,exp,value,0.0,primal
2145,t2146,buy_electricity,exp,value,0.98772948712159,primal,sell_electricity,exp,value,0.0,primal
2146,t2147,buy_electricity,exp,value,0.35872234541038095,primal,sell_electricity,exp,value,0.0,primal
2147,t2148,buy_electricity,exp,value,4.803031447860423,primal,sell_electricity,exp,value,0.0,primal
2148,t2149,buy_electricity,exp,value,4.452085156042662,primal,sell_electricity,exp,value,0.0,primal
2149,t2150,buy_electricity,exp,value,4.399552645116949,primal,sell_electricity,exp,value,0.0,primal
2150,t2151,buy_electricity,exp,value,3.3301092751703587,primal,sell_electricity,exp,value,0.0,primal
2151,t2152,buy_electricity,exp,value,0.8205690525613285,primal,sell_electricity,exp,value,0.0,primal
2152,t2153,buy_electricity,exp,value,1.7917167829364122,primal,sell_electricity,exp,value,0.0,primal
2153,t2154,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2154,t2155,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2155,t2156,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2156,t2157,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2157,t2158,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2158,t2159,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2159,t2160,buy_electricity,exp,value,2.414926525060815,primal,sell_electricity,exp,value,0.0,primal
2160,t2161,buy_electricity,exp,value,2.396518139761383,primal,sell_electricity,exp,value,0.0,primal
2161,t2162,buy_electricity,exp,value,2.257974190406623,primal,sell_electricity,exp,value,0.0,primal
2162,t2163,buy_electricity,exp,value,7.17336255174093,primal,sell_electricity,exp,value,0.0,primal
2163,t2164,buy_electricity,exp,value,7.192354516678841,primal,sell_electricity,exp,value,0.0,primal
2164,t2165,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2165,t2166,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2166,t2167,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.729128012342908,primal
2167,t2168,buy_electricity,exp,value,1.8304866999254195,primal,sell_electricity,exp,value,0.0,primal
2168,t2169,buy_electricity,exp,value,1.052896276703076,primal,sell_electricity,exp,value,0.0,primal
2169,t2170,buy_electricity,exp,value,7.633674214755296,primal,sell_electricity,exp,value,0.0,primal
2170,t2171,buy_electricity,exp,value,7.671049427806185,primal,sell_electricity,exp,value,0.0,primal
2171,t2172,buy_electricity,exp,value,7.5276357438519605,primal,sell_electricity,exp,value,0.0,primal
2172,t2173,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2173,t2174,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2174,t2175,buy_electricity,exp,value,7.378134891648405,primal,sell_electricity,exp,value,0.0,primal
2175,t2176,buy_electricity,exp,value,0.8125180001240571,primal,sell_electricity,exp,value,0.0,primal
2176,t2177,buy_electricity,exp,value,1.727072256868953,primal,sell_electricity,exp,value,0.0,primal
2177,t2178,buy_electricity,exp,value,2.492841976292229,primal,sell_electricity,exp,value,0.0,primal
2178,t2179,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.155070062032594,primal
2179,t2180,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2180,t2181,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.2913318724129534,primal
2181,t2182,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.9741056424238472,primal
2182,t2183,buy_electricity,exp,value,2.5295836376917458,primal,sell_electricity,exp,value,0.0,primal
2183,t2184,buy_electricity,exp,value,7.3476990504017525,primal,sell_electricity,exp,value,0.0,primal
2184,t2185,buy_electricity,exp,value,7.237399561723886,primal,sell_electricity,exp,value,0.0,primal
2185,t2186,buy_electricity,exp,value,7.198806915023131,primal,sell_electricity,exp,value,0.0,primal
2186,t2187,buy_electricity,exp,value,2.1496225955685415,primal,sell_electricity,exp,value,0.0,primal
2187,t2188,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2188,t2189,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2189,t2190,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.46180791737781,primal
2190,t2191,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.789323209392906,primal
2191,t2192,buy_electricity,exp,value,1.7974017910009954,primal,sell_electricity,exp,value,0.0,primal
2192,t2193,buy_electricity,exp,value,1.0780678669033708,primal,sell_electricity,exp,value,0.0,primal
2193,t2194,buy_electricity,exp,value,0.3028190046635002,primal,sell_electricity,exp,value,0.0,primal
2194,t2195,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2195,t2196,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2196,t2197,buy_electricity,exp,value,2.7481129077323083,primal,sell_electricity,exp,value,0.0,primal
2197,t2198,buy_electricity,exp,value,5.156599424616901,primal,sell_electricity,exp,value,0.0,primal
2198,t2199,buy_electricity,exp,value,5.832656379308396,primal,sell_electricity,exp,value,0.0,primal
2199,t2200,buy_electricity,exp,value,6.485505130119554,primal,sell_electricity,exp,value,0.0,primal
2200,t2201,buy_electricity,exp,value,2.164120394084181,primal,sell_electricity,exp,value,0.0,primal
2201,t2202,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2202,t2203,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.9462847890378137,primal
2203,t2204,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.97991234477721,primal
2204,t2205,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.9332014239649986,primal
2205,t2206,buy_electricity,exp,value,2.804845385926467,primal,sell_electricity,exp,value,0.0,primal
2206,t2207,buy_electricity,exp,value,5.283745338510631,primal,sell_electricity,exp,value,0.0,primal
2207,t2208,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2208,t2209,buy_electricity,exp,value,5.87058087563845,primal,sell_electricity,exp,value,0.0,primal
2209,t2210,buy_electricity,exp,value,7.333576820063307,primal,sell_electricity,exp,value,0.0,primal
2210,t2211,buy_electricity,exp,value,7.320672023374726,primal,sell_electricity,exp,value,0.0,primal
2211,t2212,buy_electricity,exp,value,7.427440954467981,primal,sell_electricity,exp,value,0.0,primal
2212,t2213,buy_electricity,exp,value,2.7708789870952035,primal,sell_electricity,exp,value,0.0,primal
2213,t2214,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.6397212021297736,primal
2214,t2215,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.3981580290378866,primal
2215,t2216,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.758665875466583,primal
2216,t2217,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.18545988492386156,primal
2217,t2218,buy_electricity,exp,value,1.6140396779696173,primal,sell_electricity,exp,value,0.0,primal
2218,t2219,buy_electricity,exp,value,1.1874691138810922,primal,sell_electricity,exp,value,0.0,primal
2219,t2220,buy_electricity,exp,value,4.190292716678692,primal,sell_electricity,exp,value,0.0,primal
2220,t2221,buy_electricity,exp,value,5.594386661495867,primal,sell_electricity,exp,value,0.0,primal
2221,t2222,buy_electricity,exp,value,5.608577011888913,primal,sell_electricity,exp,value,0.0,primal
2222,t2223,buy_electricity,exp,value,5.909580438450661,primal,sell_electricity,exp,value,0.0,primal
2223,t2224,buy_electricity,exp,value,1.4596246637707149,primal,sell_electricity,exp,value,0.0,primal
2224,t2225,buy_electricity,exp,value,2.1906108658574377,primal,sell_electricity,exp,value,0.0,primal
2225,t2226,buy_electricity,exp,value,1.9068630259239716,primal,sell_electricity,exp,value,0.0,primal
2226,t2227,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.4237668644725443,primal
2227,t2228,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.4310932554175797,primal
2228,t2229,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2229,t2230,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2230,t2231,buy_electricity,exp,value,2.9548332115899685,primal,sell_electricity,exp,value,0.0,primal
2231,t2232,buy_electricity,exp,value,2.8037496956415877,primal,sell_electricity,exp,value,0.0,primal
2232,t2233,buy_electricity,exp,value,7.67299732164597,primal,sell_electricity,exp,value,0.0,primal
2233,t2234,buy_electricity,exp,value,7.612734355977599,primal,sell_electricity,exp,value,0.0,primal
2234,t2235,buy_electricity,exp,value,7.586072559045531,primal,sell_electricity,exp,value,0.0,primal
2235,t2236,buy_electricity,exp,value,6.160695314401535,primal,sell_electricity,exp,value,0.0,primal
2236,t2237,buy_electricity,exp,value,0.4890061179852103,primal,sell_electricity,exp,value,0.0,primal
2237,t2238,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.4723872459343073,primal
2238,t2239,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.5129255899984533,primal
2239,t2240,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.0845384813585635,primal
2240,t2241,buy_electricity,exp,value,2.0404801520828544,primal,sell_electricity,exp,value,0.0,primal
2241,t2242,buy_electricity,exp,value,6.352408237219919,primal,sell_electricity,exp,value,0.0,primal
2242,t2243,buy_electricity,exp,value,6.009802464141937,primal,sell_electricity,exp,value,0.0,primal
2243,t2244,buy_electricity,exp,value,5.804085112230279,primal,sell_electricity,exp,value,0.0,primal
2244,t2245,buy_electricity,exp,value,4.365782980460276,primal,sell_electricity,exp,value,0.0,primal
2245,t2246,buy_electricity,exp,value,1.1256309817739902,primal,sell_electricity,exp,value,0.0,primal
2246,t2247,buy_electricity,exp,value,1.5716666903886116,primal,sell_electricity,exp,value,0.0,primal
2247,t2248,buy_electricity,exp,value,2.1517028637190663,primal,sell_electricity,exp,value,0.0,primal
2248,t2249,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2249,t2250,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.68877988313457,primal
2250,t2251,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.3518018925894923,primal
2251,t2252,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.1615528501136931,primal
2252,t2253,buy_electricity,exp,value,3.34745556367178,primal,sell_electricity,exp,value,0.0,primal
2253,t2254,buy_electricity,exp,value,3.2048940832724613,primal,sell_electricity,exp,value,0.0,primal
2254,t2255,buy_electricity,exp,value,2.972729486243,primal,sell_electricity,exp,value,0.0,primal
2255,t2256,buy_electricity,exp,value,6.2803690421833736,primal,sell_electricity,exp,value,0.0,primal
2256,t2257,buy_electricity,exp,value,7.672266861456051,primal,sell_electricity,exp,value,0.0,primal
2257,t2258,buy_electricity,exp,value,7.613586559532505,primal,sell_electricity,exp,value,0.0,primal
2258,t2259,buy_electricity,exp,value,7.572802532261992,primal,sell_electricity,exp,value,0.0,primal
2259,t2260,buy_electricity,exp,value,2.635500365230095,primal,sell_electricity,exp,value,0.0,primal
2260,t2261,buy_electricity,exp,value,2.9883126369612856,primal,sell_electricity,exp,value,0.0,primal
2261,t2262,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.5093532993623366,primal
2262,t2263,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.4049748081729303,primal
2263,t2264,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.746373544255983,primal
2264,t2265,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2265,t2266,buy_electricity,exp,value,1.2367784662685817,primal,sell_electricity,exp,value,0.0,primal
2266,t2267,buy_electricity,exp,value,0.6745196847921657,primal,sell_electricity,exp,value,0.0,primal
2267,t2268,buy_electricity,exp,value,3.5712654851157826,primal,sell_electricity,exp,value,0.0,primal
2268,t2269,buy_electricity,exp,value,5.1031434857283795,primal,sell_electricity,exp,value,0.0,primal
2269,t2270,buy_electricity,exp,value,5.266868572634165,primal,sell_electricity,exp,value,0.0,primal
2270,t2271,buy_electricity,exp,value,5.80818370789699,primal,sell_electricity,exp,value,0.0,primal
2271,t2272,buy_electricity,exp,value,1.6862726785455626,primal,sell_electricity,exp,value,0.0,primal
2272,t2273,buy_electricity,exp,value,2.5504774583242034,primal,sell_electricity,exp,value,0.0,primal
2273,t2274,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2274,t2275,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.356140724201111,primal
2275,t2276,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2276,t2277,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2277,t2278,buy_electricity,exp,value,0.7760926115355637,primal,sell_electricity,exp,value,0.0,primal
2278,t2279,buy_electricity,exp,value,2.915144874604334,primal,sell_electricity,exp,value,0.0,primal
2279,t2280,buy_electricity,exp,value,2.762600438276114,primal,sell_electricity,exp,value,0.0,primal
2280,t2281,buy_electricity,exp,value,6.0798577200504305,primal,sell_electricity,exp,value,0.0,primal
2281,t2282,buy_electricity,exp,value,7.546262478694912,primal,sell_electricity,exp,value,0.0,primal
2282,t2283,buy_electricity,exp,value,7.507182858534209,primal,sell_electricity,exp,value,0.0,primal
2283,t2284,buy_electricity,exp,value,7.587898709520331,primal,sell_electricity,exp,value,0.0,primal
2284,t2285,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2285,t2286,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2286,t2287,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.5435948727563653,primal
2287,t2288,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.056756305746937,primal
2288,t2289,buy_electricity,exp,value,0.9257425312704615,primal,sell_electricity,exp,value,0.0,primal
2289,t2290,buy_electricity,exp,value,1.3901457810169267,primal,sell_electricity,exp,value,0.0,primal
2290,t2291,buy_electricity,exp,value,0.6795806299834024,primal,sell_electricity,exp,value,0.0,primal
2291,t2292,buy_electricity,exp,value,4.958489026901799,primal,sell_electricity,exp,value,0.0,primal
2292,t2293,buy_electricity,exp,value,4.582102969759089,primal,sell_electricity,exp,value,0.0,primal
2293,t2294,buy_electricity,exp,value,4.44417983249261,primal,sell_electricity,exp,value,0.0,primal
2294,t2295,buy_electricity,exp,value,3.2573491202596143,primal,sell_electricity,exp,value,0.0,primal
2295,t2296,buy_electricity,exp,value,0.5393408251335945,primal,sell_electricity,exp,value,0.0,primal
2296,t2297,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2297,t2298,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2298,t2299,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2299,t2300,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.37156671485842363,primal
2300,t2301,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2301,t2302,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2302,t2303,buy_electricity,exp,value,2.7080594107621137,primal,sell_electricity,exp,value,0.0,primal
2303,t2304,buy_electricity,exp,value,2.584855125395666,primal,sell_electricity,exp,value,0.0,primal
2304,t2305,buy_electricity,exp,value,7.447406866325785,primal,sell_electricity,exp,value,0.0,primal
2305,t2306,buy_electricity,exp,value,7.38044801558315,primal,sell_electricity,exp,value,0.0,primal
2306,t2307,buy_electricity,exp,value,4.461639797533154,primal,sell_electricity,exp,value,0.0,primal
2307,t2308,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2308,t2309,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2309,t2310,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2310,t2311,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2311,t2312,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2312,t2313,buy_electricity,exp,value,0.7346284285312561,primal,sell_electricity,exp,value,0.0,primal
2313,t2314,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.27444126179895845,primal
2314,t2315,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.048096214334861,primal
2315,t2316,buy_electricity,exp,value,1.6517461081231772,primal,sell_electricity,exp,value,0.0,primal
2316,t2317,buy_electricity,exp,value,7.520574628682737,primal,sell_electricity,exp,value,0.0,primal
2317,t2318,buy_electricity,exp,value,7.458607255904553,primal,sell_electricity,exp,value,0.0,primal
2318,t2319,buy_electricity,exp,value,7.413196980764548,primal,sell_electricity,exp,value,0.0,primal
2319,t2320,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2320,t2321,buy_electricity,exp,value,0.9537219116795086,primal,sell_electricity,exp,value,0.0,primal
