,snapshot,component_buy,fieldtype_buy,field_buy,value_buy,mode_buy,component_sell,fieldtype_sell,field_sell,value_sell,mode_sell
2600,t2601,buy_electricity,exp,value,2.214517490658679,primal,sell_electricity,exp,value,0.0,primal
2601,t2602,buy_electricity,exp,value,1.836624182127371,primal,sell_electricity,exp,value,0.0,primal
2602,t2603,buy_electricity,exp,value,1.502554238470212,primal,sell_electricity,exp,value,0.0,primal
2603,t2604,buy_electricity,exp,value,1.0182722235527986,primal,sell_electricity,exp,value,0.0,primal
2604,t2605,buy_electricity,exp,value,0.8192883896776388,primal,sell_electricity,exp,value,0.0,primal
2605,t2606,buy_electricity,exp,value,7.196508960087002,primal,sell_electricity,exp,value,0.0,primal
2606,t2607,buy_electricity,exp,value,8.667003986868234,primal,sell_electricity,exp,value,0.0,primal
2607,t2608,buy_electricity,exp,value,1.6228615764761245,primal,sell_electricity,exp,value,0.0,primal
2608,t2609,buy_electricity,exp,value,2.3371120634642275,primal,sell_electricity,exp,value,0.0,primal
2609,t2610,buy_electricity,exp,value,3.041486694712449,primal,sell_electricity,exp,value,0.0,primal
2610,t2611,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.168861444652465,primal
2611,t2612,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.851214964810398,primal
2612,t2613,buy_electricity,exp,value,3.3658388117847577,primal,sell_electricity,exp,value,0.0,primal
2613,t2614,buy_electricity,exp,value,3.2328950572193813,primal,sell_electricity,exp,value,0.0,primal
2614,t2615,buy_electricity,exp,value,2.9993912831750666,primal,sell_electricity,exp,value,0.0,primal
2615,t2616,buy_electricity,exp,value,2.853664475286097,primal,sell_electricity,exp,value,0.0,primal
2616,t2617,buy_electricity,exp,value,2.750426101777453,primal,sell_electricity,exp,value,0.0,primal
2617,t2618,buy_electricity,exp,value,2.6721451180910636,primal,sell_electricity,exp,value,0.0,primal
2618,t2619,buy_electricity,exp,value,9.004834853222626,primal,sell_electricity,exp,value,0.0,primal
2619,t2620,buy_electricity,exp,value,10.253591429267104,primal,sell_electricity,exp,value,0.0,primal
2620,t2621,buy_electricity,exp,value,3.089481373265157,primal,sell_electricity,exp,value,0.0,primal
2621,t2622,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.750853067701503,primal
2622,t2623,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2623,t2624,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2624,t2625,buy_electricity,exp,value,1.8238222391067804,primal,sell_electricity,exp,value,0.0,primal
2625,t2626,buy_electricity,exp,value,1.3430135562423007,primal,sell_electricity,exp,value,0.0,primal
2626,t2627,buy_electricity,exp,value,1.1027282345443181,primal,sell_electricity,exp,value,0.0,primal
2627,t2628,buy_electricity,exp,value,0.7115179239209692,primal,sell_electricity,exp,value,0.0,primal
2628,t2629,buy_electricity,exp,value,6.902055338276073,primal,sell_electricity,exp,value,0.0,primal
2629,t2630,buy_electricity,exp,value,8.299793460931626,primal,sell_electricity,exp,value,0.0,primal
2630,t2631,buy_electricity,exp,value,1.1448085636104541,primal,sell_electricity,exp,value,0.0,primal
2631,t2632,buy_electricity,exp,value,1.7383562004097861,primal,sell_electricity,exp,value,0.0,primal
2632,t2633,buy_electricity,exp,value,2.5375927520730492,primal,sell_electricity,exp,value,0.0,primal
2633,t2634,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2634,t2635,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.0934803662481567,primal
2635,t2636,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2636,t2637,buy_electricity,exp,value,3.2304601899196497,primal,sell_electricity,exp,value,0.0,primal
2637,t2638,buy_electricity,exp,value,3.101046992938885,primal,sell_electricity,exp,value,0.0,primal
2638,t2639,buy_electricity,exp,value,2.906744582420258,primal,sell_electricity,exp,value,0.0,primal
2639,t2640,buy_electricity,exp,value,2.7503043584124667,primal,sell_electricity,exp,value,0.0,primal
2640,t2641,buy_electricity,exp,value,2.6176040905770637,primal,sell_electricity,exp,value,0.0,primal
2641,t2642,buy_electricity,exp,value,10.056732408083759,primal,sell_electricity,exp,value,0.0,primal
2642,t2643,buy_electricity,exp,value,5.009568142498734,primal,sell_electricity,exp,value,0.0,primal
2643,t2644,buy_electricity,exp,value,2.479790601412223,primal,sell_electricity,exp,value,0.0,primal
2644,t2645,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2645,t2646,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2646,t2647,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2647,t2648,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2648,t2649,buy_electricity,exp,value,1.3168547816910396,primal,sell_electricity,exp,value,0.0,primal
2649,t2650,buy_electricity,exp,value,0.8031871341073007,primal,sell_electricity,exp,value,0.0,primal
2650,t2651,buy_electricity,exp,value,0.5141869238898673,primal,sell_electricity,exp,value,0.0,primal
2651,t2652,buy_electricity,exp,value,0.23815588176256286,primal,sell_electricity,exp,value,0.0,primal
2652,t2653,buy_electricity,exp,value,6.596594938959007,primal,sell_electricity,exp,value,0.0,primal
2653,t2654,buy_electricity,exp,value,7.701004416440444,primal,sell_electricity,exp,value,0.0,primal
2654,t2655,buy_electricity,exp,value,0.4487721081938587,primal,sell_electricity,exp,value,0.0,primal
2655,t2656,buy_electricity,exp,value,1.015681787151597,primal,sell_electricity,exp,value,0.0,primal
2656,t2657,buy_electricity,exp,value,1.7604212408287592,primal,sell_electricity,exp,value,0.0,primal
2657,t2658,buy_electricity,exp,value,2.4424545149275168,primal,sell_electricity,exp,value,0.0,primal
2658,t2659,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2659,t2660,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2660,t2661,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2661,t2662,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2662,t2663,buy_electricity,exp,value,1.1973242053982387,primal,sell_electricity,exp,value,0.0,primal
2663,t2664,buy_electricity,exp,value,2.5407840272705142,primal,sell_electricity,exp,value,0.0,primal
2664,t2665,buy_electricity,exp,value,2.4282931580228877,primal,sell_electricity,exp,value,0.0,primal
2665,t2666,buy_electricity,exp,value,2.3820306793279764,primal,sell_electricity,exp,value,0.0,primal
2666,t2667,buy_electricity,exp,value,2.322863403944485,primal,sell_electricity,exp,value,0.0,primal
2667,t2668,buy_electricity,exp,value,2.336255174093012,primal,sell_electricity,exp,value,0.0,primal
2668,t2669,buy_electricity,exp,value,2.429754078402727,primal,sell_electricity,exp,value,0.0,primal
2669,t2670,buy_electricity,exp,value,2.3212025749263496,primal,sell_electricity,exp,value,0.0,primal
2670,t2671,buy_electricity,exp,value,2.0136350518740365,primal,sell_electricity,exp,value,0.0,primal
2671,t2672,buy_electricity,exp,value,1.350495487002453,primal,sell_electricity,exp,value,0.0,primal
2672,t2673,buy_electricity,exp,value,0.5522543198686987,primal,sell_electricity,exp,value,0.0,primal
2673,t2674,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.11659798724274806,primal
2674,t2675,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2675,t2676,buy_electricity,exp,value,3.44203018364267,primal,sell_electricity,exp,value,0.0,primal
2676,t2677,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2677,t2678,buy_electricity,exp,value,6.644479004292149,primal,sell_electricity,exp,value,0.0,primal
2678,t2679,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2679,t2680,buy_electricity,exp,value,0.22310383903658693,primal,sell_electricity,exp,value,0.0,primal
2680,t2681,buy_electricity,exp,value,1.0963569593948832,primal,sell_electricity,exp,value,0.0,primal
2681,t2682,buy_electricity,exp,value,2.126282895968025,primal,sell_electricity,exp,value,0.0,primal
2682,t2683,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2683,t2684,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2684,t2685,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2685,t2686,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2686,t2687,buy_electricity,exp,value,1.3586048776535613,primal,sell_electricity,exp,value,0.0,primal
2687,t2688,buy_electricity,exp,value,2.6782322863403945,primal,sell_electricity,exp,value,0.0,primal
2688,t2689,buy_electricity,exp,value,2.5857073289505723,primal,sell_electricity,exp,value,0.0,primal
2689,t2690,buy_electricity,exp,value,2.5617238860482106,primal,sell_electricity,exp,value,0.0,primal
2690,t2691,buy_electricity,exp,value,8.90817062142326,primal,sell_electricity,exp,value,0.0,primal
2691,t2692,buy_electricity,exp,value,10.154979303627952,primal,sell_electricity,exp,value,0.0,primal
2692,t2693,buy_electricity,exp,value,3.04200146092038,primal,sell_electricity,exp,value,0.0,primal
2693,t2694,buy_electricity,exp,value,3.4540978020065722,primal,sell_electricity,exp,value,0.0,primal
2694,t2695,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.1826930663214625,primal
2695,t2696,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.055010868657281,primal
2696,t2697,buy_electricity,exp,value,1.6486156429300194,primal,sell_electricity,exp,value,0.0,primal
2697,t2698,buy_electricity,exp,value,0.936995831790675,primal,sell_electricity,exp,value,0.0,primal
2698,t2699,buy_electricity,exp,value,0.5047016309393677,primal,sell_electricity,exp,value,0.0,primal
2699,t2700,buy_electricity,exp,value,0.37649292304091464,primal,sell_electricity,exp,value,0.0,primal
2700,t2701,buy_electricity,exp,value,7.208230705302887,primal,sell_electricity,exp,value,0.0,primal
2701,t2702,buy_electricity,exp,value,8.653943211069258,primal,sell_electricity,exp,value,0.0,primal
2702,t2703,buy_electricity,exp,value,1.4114750604162798,primal,sell_electricity,exp,value,0.0,primal
2703,t2704,buy_electricity,exp,value,1.8777293635331853,primal,sell_electricity,exp,value,0.0,primal
2704,t2705,buy_electricity,exp,value,2.549779681703041,primal,sell_electricity,exp,value,0.0,primal
2705,t2706,buy_electricity,exp,value,3.2420942225114935,primal,sell_electricity,exp,value,0.0,primal
2706,t2707,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.0686457155268543,primal
2707,t2708,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.7607303582734146,primal
2708,t2709,buy_electricity,exp,value,3.460189919649379,primal,sell_electricity,exp,value,0.0,primal
2709,t2710,buy_electricity,exp,value,3.2930362795227657,primal,sell_electricity,exp,value,0.0,primal
2710,t2711,buy_electricity,exp,value,3.0607499391283177,primal,sell_electricity,exp,value,0.0,primal
2711,t2712,buy_electricity,exp,value,2.9348672997321645,primal,sell_electricity,exp,value,0.0,primal
2712,t2713,buy_electricity,exp,value,2.7927927927927927,primal,sell_electricity,exp,value,0.0,primal
2713,t2714,buy_electricity,exp,value,2.7450693937180426,primal,sell_electricity,exp,value,0.0,primal
2714,t2715,buy_electricity,exp,value,10.223033844655466,primal,sell_electricity,exp,value,0.0,primal
2715,t2716,buy_electricity,exp,value,9.156161855900981,primal,sell_electricity,exp,value,0.0,primal
2716,t2717,buy_electricity,exp,value,3.1664378231126604,primal,sell_electricity,exp,value,0.0,primal
2717,t2718,buy_electricity,exp,value,3.571852072996349,primal,sell_electricity,exp,value,0.0,primal
2718,t2719,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.7109003919041044,primal
2719,t2720,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.0919307375083114,primal
2720,t2721,buy_electricity,exp,value,3.119875422887601,primal,sell_electricity,exp,value,0.0,primal
2721,t2722,buy_electricity,exp,value,2.751364700070562,primal,sell_electricity,exp,value,0.0,primal
2722,t2723,buy_electricity,exp,value,2.5046169348095764,primal,sell_electricity,exp,value,0.0,primal
2723,t2724,buy_electricity,exp,value,2.2480832229091434,primal,sell_electricity,exp,value,0.0,primal
2724,t2725,buy_electricity,exp,value,8.57660354797502,primal,sell_electricity,exp,value,0.0,primal
2725,t2726,buy_electricity,exp,value,9.86908473531493,primal,sell_electricity,exp,value,0.0,primal
2726,t2727,buy_electricity,exp,value,2.6415240992411375,primal,sell_electricity,exp,value,0.0,primal
2727,t2728,buy_electricity,exp,value,2.9053096390345834,primal,sell_electricity,exp,value,0.0,primal
2728,t2729,buy_electricity,exp,value,3.253159572721497,primal,sell_electricity,exp,value,0.0,primal
2729,t2730,buy_electricity,exp,value,3.6012429479196704,primal,sell_electricity,exp,value,0.0,primal
2730,t2731,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.87382874380476,primal
2731,t2732,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.6494715658516217,primal
2732,t2733,buy_electricity,exp,value,3.5489408327246164,primal,sell_electricity,exp,value,0.0,primal
2733,t2734,buy_electricity,exp,value,3.3700998295592886,primal,sell_electricity,exp,value,0.0,primal
2734,t2735,buy_electricity,exp,value,3.124665205746287,primal,sell_electricity,exp,value,0.0,primal
2735,t2736,buy_electricity,exp,value,2.9842951059167278,primal,sell_electricity,exp,value,0.0,primal
2736,t2737,buy_electricity,exp,value,2.8599951302654003,primal,sell_electricity,exp,value,0.0,primal
2737,t2738,buy_electricity,exp,value,9.181119245723234,primal,sell_electricity,exp,value,0.0,primal
2738,t2739,buy_electricity,exp,value,10.285609934258582,primal,sell_electricity,exp,value,0.0,primal
2739,t2740,buy_electricity,exp,value,2.877526174823472,primal,sell_electricity,exp,value,0.0,primal
2740,t2741,buy_electricity,exp,value,3.2218456973575336,primal,sell_electricity,exp,value,0.0,primal
2741,t2742,buy_electricity,exp,value,3.655718608296156,primal,sell_electricity,exp,value,0.0,primal
2742,t2743,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.621657907411667,primal
2743,t2744,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.9192317266431331,primal
2744,t2745,buy_electricity,exp,value,3.259840111747347,primal,sell_electricity,exp,value,0.0,primal
2745,t2746,buy_electricity,exp,value,2.8081493842925225,primal,sell_electricity,exp,value,0.0,primal
2746,t2747,buy_electricity,exp,value,2.3512274407963214,primal,sell_electricity,exp,value,0.0,primal
2747,t2748,buy_electricity,exp,value,1.8502950219234702,primal,sell_electricity,exp,value,0.0,primal
2748,t2749,buy_electricity,exp,value,1.6486420299331117,primal,sell_electricity,exp,value,0.0,primal
2749,t2750,buy_electricity,exp,value,9.099637177243169,primal,sell_electricity,exp,value,0.0,primal
2750,t2751,buy_electricity,exp,value,8.051294370493345,primal,sell_electricity,exp,value,0.0,primal
2751,t2752,buy_electricity,exp,value,2.0151566828614333,primal,sell_electricity,exp,value,0.0,primal
2752,t2753,buy_electricity,exp,value,2.4979387972645846,primal,sell_electricity,exp,value,0.0,primal
2753,t2754,buy_electricity,exp,value,3.1801871210455883,primal,sell_electricity,exp,value,0.0,primal
2754,t2755,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2755,t2756,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.7165521599592424,primal
2756,t2757,buy_electricity,exp,value,1.4854907503215404,primal,sell_electricity,exp,value,0.0,primal
2757,t2758,buy_electricity,exp,value,3.3940832724616508,primal,sell_electricity,exp,value,0.0,primal
2758,t2759,buy_electricity,exp,value,3.1727538349159974,primal,sell_electricity,exp,value,0.0,primal
2759,t2760,buy_electricity,exp,value,2.992938884830777,primal,sell_electricity,exp,value,0.0,primal
2760,t2761,buy_electricity,exp,value,2.8629169710250792,primal,sell_electricity,exp,value,0.0,primal
2761,t2762,buy_electricity,exp,value,2.8199415631848064,primal,sell_electricity,exp,value,0.0,primal
2762,t2763,buy_electricity,exp,value,9.131082722713739,primal,sell_electricity,exp,value,0.0,primal
2763,t2764,buy_electricity,exp,value,10.38263939615291,primal,sell_electricity,exp,value,0.0,primal
2764,t2765,buy_electricity,exp,value,3.1887900747850426,primal,sell_electricity,exp,value,0.0,primal
2765,t2766,buy_electricity,exp,value,0.7724971749857081,primal,sell_electricity,exp,value,0.0,primal
2766,t2767,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.030993336242053,primal
2767,t2768,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2768,t2769,buy_electricity,exp,value,2.049687517553507,primal,sell_electricity,exp,value,0.0,primal
2769,t2770,buy_electricity,exp,value,1.3267024932467137,primal,sell_electricity,exp,value,0.0,primal
2770,t2771,buy_electricity,exp,value,0.8544919611599715,primal,sell_electricity,exp,value,0.0,primal
2771,t2772,buy_electricity,exp,value,0.45081784773545364,primal,sell_electricity,exp,value,0.0,primal
2772,t2773,buy_electricity,exp,value,6.705885542099127,primal,sell_electricity,exp,value,0.0,primal
2773,t2774,buy_electricity,exp,value,7.818257715094051,primal,sell_electricity,exp,value,0.0,primal
2774,t2775,buy_electricity,exp,value,0.4955021142110323,primal,sell_electricity,exp,value,0.0,primal
2775,t2776,buy_electricity,exp,value,0.9734320365395273,primal,sell_electricity,exp,value,0.0,primal
2776,t2777,buy_electricity,exp,value,1.7852503857158983,primal,sell_electricity,exp,value,0.0,primal
2777,t2778,buy_electricity,exp,value,2.7163709360134796,primal,sell_electricity,exp,value,0.0,primal
2778,t2779,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.2638040782534343,primal
2779,t2780,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.8306110497757277,primal
2780,t2781,buy_electricity,exp,value,3.47236425614804,primal,sell_electricity,exp,value,0.0,primal
2781,t2782,buy_electricity,exp,value,3.2955928901874847,primal,sell_electricity,exp,value,0.0,primal
2782,t2783,buy_electricity,exp,value,3.0798636474312153,primal,sell_electricity,exp,value,0.0,primal
2783,t2784,buy_electricity,exp,value,2.946798149500852,primal,sell_electricity,exp,value,0.0,primal
2784,t2785,buy_electricity,exp,value,10.343681519357196,primal,sell_electricity,exp,value,0.0,primal
2785,t2786,buy_electricity,exp,value,2.799245191137083,primal,sell_electricity,exp,value,0.0,primal
2786,t2787,buy_electricity,exp,value,9.135221997123285,primal,sell_electricity,exp,value,0.0,primal
2787,t2788,buy_electricity,exp,value,2.8696128560993426,primal,sell_electricity,exp,value,0.0,primal
2788,t2789,buy_electricity,exp,value,3.205269358586135,primal,sell_electricity,exp,value,0.0,primal
2789,t2790,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.056653159414643106,primal
2790,t2791,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.372331947444588,primal
2791,t2792,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2792,t2793,buy_electricity,exp,value,0.9838154540447639,primal,sell_electricity,exp,value,0.0,primal
2793,t2794,buy_electricity,exp,value,0.07768787648703679,primal,sell_electricity,exp,value,0.0,primal
2794,t2795,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2795,t2796,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2796,t2797,buy_electricity,exp,value,3.440063429392241,primal,sell_electricity,exp,value,0.0,primal
2797,t2798,buy_electricity,exp,value,6.6575869018313885,primal,sell_electricity,exp,value,0.0,primal
2798,t2799,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2799,t2800,buy_electricity,exp,value,0.35268115673358524,primal,sell_electricity,exp,value,0.0,primal
2800,t2801,buy_electricity,exp,value,1.3670598769422635,primal,sell_electricity,exp,value,0.0,primal
2801,t2802,buy_electricity,exp,value,2.4245466428791205,primal,sell_electricity,exp,value,0.0,primal
2802,t2803,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.539017299003002,primal
2803,t2804,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.11180893654286,primal
2804,t2805,buy_electricity,exp,value,3.1867543218894574,primal,sell_electricity,exp,value,0.0,primal
2805,t2806,buy_electricity,exp,value,3.0557584611638666,primal,sell_electricity,exp,value,0.0,primal
2806,t2807,buy_electricity,exp,value,2.8608473338203066,primal,sell_electricity,exp,value,0.0,primal
2807,t2808,buy_electricity,exp,value,2.719746773800828,primal,sell_electricity,exp,value,0.0,primal
2808,t2809,buy_electricity,exp,value,2.582055028000974,primal,sell_electricity,exp,value,0.0,primal
2809,t2810,buy_electricity,exp,value,2.51509617725834,primal,sell_electricity,exp,value,0.0,primal
2810,t2811,buy_electricity,exp,value,2.461529096664232,primal,sell_electricity,exp,value,0.0,primal
2811,t2812,buy_electricity,exp,value,2.474799123447772,primal,sell_electricity,exp,value,0.0,primal
2812,t2813,buy_electricity,exp,value,2.6071734927588612,primal,sell_electricity,exp,value,0.0,primal
2813,t2814,buy_electricity,exp,value,2.5093316567482575,primal,sell_electricity,exp,value,0.0,primal
2814,t2815,buy_electricity,exp,value,2.0127887934485726,primal,sell_electricity,exp,value,0.0,primal
2815,t2816,buy_electricity,exp,value,0.991507133657463,primal,sell_electricity,exp,value,0.0,primal
2816,t2817,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.14721414455825288,primal
2817,t2818,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.1360643910819777,primal
2818,t2819,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2819,t2820,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2820,t2821,buy_electricity,exp,value,3.9011398176282874,primal,sell_electricity,exp,value,0.0,primal
2821,t2822,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2822,t2823,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2823,t2824,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.7386805467574473,primal
2824,t2825,buy_electricity,exp,value,0.4440988850158667,primal,sell_electricity,exp,value,0.0,primal
2825,t2826,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2826,t2827,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.957887543805793,primal
2827,t2828,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2828,t2829,buy_electricity,exp,value,1.7231998102126573,primal,sell_electricity,exp,value,0.0,primal
2829,t2830,buy_electricity,exp,value,2.751156561967373,primal,sell_electricity,exp,value,0.0,primal
2830,t2831,buy_electricity,exp,value,2.5691502313123937,primal,sell_electricity,exp,value,0.0,primal
2831,t2832,buy_electricity,exp,value,2.4214755295836374,primal,sell_electricity,exp,value,0.0,primal
2832,t2833,buy_electricity,exp,value,2.2927927927927927,primal,sell_electricity,exp,value,0.0,primal
2833,t2834,buy_electricity,exp,value,2.271609447285123,primal,sell_electricity,exp,value,0.0,primal
2834,t2835,buy_electricity,exp,value,2.209763817871926,primal,sell_electricity,exp,value,0.0,primal
2835,t2836,buy_electricity,exp,value,2.192354516678841,primal,sell_electricity,exp,value,0.0,primal
2836,t2837,buy_electricity,exp,value,2.2526861002697918,primal,sell_electricity,exp,value,0.0,primal
2837,t2838,buy_electricity,exp,value,2.089234635750119,primal,sell_electricity,exp,value,0.0,primal
2838,t2839,buy_electricity,exp,value,1.5694973624418582,primal,sell_electricity,exp,value,0.0,primal
2839,t2840,buy_electricity,exp,value,0.6520125668907597,primal,sell_electricity,exp,value,0.0,primal
2840,t2841,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2841,t2842,buy_electricity,exp,value,2.864773557341125,primal,sell_electricity,exp,value,0.0,primal
2842,t2843,buy_electricity,exp,value,2.902270513757,primal,sell_electricity,exp,value,0.0,primal
2843,t2844,buy_electricity,exp,value,9.971755539323107,primal,sell_electricity,exp,value,0.0,primal
2844,t2845,buy_electricity,exp,value,1.6000830174608343,primal,sell_electricity,exp,value,0.0,primal
2845,t2846,buy_electricity,exp,value,9.799245191137082,primal,sell_electricity,exp,value,0.0,primal
2846,t2847,buy_electricity,exp,value,2.706385439493549,primal,sell_electricity,exp,value,0.0,primal
2847,t2848,buy_electricity,exp,value,2.7289079620160708,primal,sell_electricity,exp,value,0.0,primal
2848,t2849,buy_electricity,exp,value,0.5651221864674913,primal,sell_electricity,exp,value,0.0,primal
2849,t2850,buy_electricity,exp,value,1.6628997096492495,primal,sell_electricity,exp,value,0.0,primal
2850,t2851,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2851,t2852,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2852,t2853,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.3242603045582135,primal
2853,t2854,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2854,t2855,buy_electricity,exp,value,2.5603847090333574,primal,sell_electricity,exp,value,0.0,primal
2855,t2856,buy_electricity,exp,value,2.4491112734355975,primal,sell_electricity,exp,value,0.0,primal
2856,t2857,buy_electricity,exp,value,8.715694361379432,primal,sell_electricity,exp,value,0.0,primal
2857,t2858,buy_electricity,exp,value,9.839177014852691,primal,sell_electricity,exp,value,0.0,primal
2858,t2859,buy_electricity,exp,value,2.2888970051132214,primal,sell_electricity,exp,value,0.0,primal
2859,t2860,buy_electricity,exp,value,2.4128317506695884,primal,sell_electricity,exp,value,0.0,primal
2860,t2861,buy_electricity,exp,value,2.7430052037747297,primal,sell_electricity,exp,value,0.0,primal
2861,t2862,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.8283424705814877,primal
2862,t2863,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.776405673141235,primal
2863,t2864,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
2864,t2865,buy_electricity,exp,value,0.7379842637402332,primal,sell_electricity,exp,value,0.0,primal
2865,t2866,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.12211427663384278,primal
2866,t2867,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.6497016980051136,primal
2867,t2868,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.0370998334836599,primal
2868,t2869,buy_electricity,exp,value,6.384093727103564,primal,sell_electricity,exp,value,0.0,primal
2869,t2870,buy_electricity,exp,value,5.3935133001486415,primal,sell_electricity,exp,value,0.0,primal
2870,t2871,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.5020589769726689,primal
2871,t2872,buy_electricity,exp,value,0.19959627006678904,primal,sell_electricity,exp,value,0.0,primal
2872,t2873,buy_electricity,exp,value,1.1643723152835102,primal,sell_electricity,exp,value,0.0,primal
2873,t2874,buy_electricity,exp,value,2.248276542118255,primal,sell_electricity,exp,value,0.0,primal
2874,t2875,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.6258964334671284,primal
2875,t2876,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,4.1357823342265085,primal
2876,t2877,buy_electricity,exp,value,3.170684197711225,primal,sell_electricity,exp,value,0.0,primal
2877,t2878,buy_electricity,exp,value,3.0010956902848793,primal,sell_electricity,exp,value,0.0,primal
2878,t2879,buy_electricity,exp,value,2.760287314341369,primal,sell_electricity,exp,value,0.0,primal
2879,t2880,buy_electricity,exp,value,2.619065010956903,primal,sell_electricity,exp,value,0.0,primal
2880,t2881,buy_electricity,exp,value,9.985634282931581,primal,sell_electricity,exp,value,0.0,primal
2881,t2882,buy_electricity,exp,value,8.801158203600032,primal,sell_electricity,exp,value,0.0,primal
2882,t2883,buy_electricity,exp,value,2.4075967859751644,primal,sell_electricity,exp,value,0.0,primal
2883,t2884,buy_electricity,exp,value,2.4556854151448744,primal,sell_electricity,exp,value,0.0,primal
